,URL,Date,Rent,Bedrooms,Bathrooms,Area,Distance,Rent_bucket
787,https://boston.craigslist.org/gbs/apa/d/brookline-village-available-september/7508386778.html,Wed 13 Jul 03:49:35 PM,3500.0,2,1.0,960.0,3.75209,"(3300, 5100]"
790,https://boston.craigslist.org/gbs/apa/d/somerville-somerville-1st-month-free/7508338036.html,Wed 13 Jul 02:12:47 PM,3654.0,1,1.0,726.0,4.01651,"(3300, 5100]"
791,https://boston.craigslist.org/gbs/apa/d/boston-1br-15ba-at-the-ritz-residences/7508325512.html,Wed 13 Jul 01:48:36 PM,4000.0,1,1.5,963.0,1.09461,"(3300, 5100]"
793,https://boston.craigslist.org/gbs/apa/d/somerville-4br-2ba-on-cherry-st-near/7508324731.html,Wed 13 Jul 01:47:05 PM,4200.0,4,2.0,1300.0,4.83392,"(3300, 5100]"
796,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-one-bed-jul-sept-move-in/7508318973.html,Wed 13 Jul 01:36:28 PM,2300.0,1,1.0,624.0,4.03658,"(795, 2520]"
797,https://boston.craigslist.org/gbs/apa/d/boston-garage-parking-washer-and-dryer/7508275331.html,Wed 13 Jul 12:15:04 PM,4575.0,1,1.0,901.0,1.80581,"(3300, 5100]"
798,https://boston.craigslist.org/gbs/apa/d/boston-energy-efficient-windows-rooftop/7508274311.html,Wed 13 Jul 12:13:06 PM,3675.0,1,1.0,659.0,1.80581,"(3300, 5100]"
800,https://boston.craigslist.org/gbs/apa/d/boston-resident-app-wood-plank-flooring/7508268830.html,Wed 13 Jul 12:02:54 PM,3746.0,2,1.0,745.0,0.29013,"(3300, 5100]"
803,https://boston.craigslist.org/gbs/apa/d/cambridge-spacious-3br-parking-d-in/7508226802.html,Wed 13 Jul 10:39:51 AM,3500.0,3,1.0,1400.0,6.11083,"(3300, 5100]"
804,https://boston.craigslist.org/gbs/apa/d/somerville-brand-new-luxury-condo/7508221226.html,Wed 13 Jul 10:26:43 AM,3000.0,1,1.0,930.0,4.602,"(2520, 3300]"
805,https://boston.craigslist.org/gbs/apa/d/west-roxbury-beautiful-townhouse/7508220360.html,Wed 13 Jul 10:24:37 AM,2600.0,2,1.0,1000.0,7.44766,"(2520, 3300]"
806,https://boston.craigslist.org/gbs/apa/d/brighton-br-ba-parking-near/7508214247.html,Wed 13 Jul 10:10:05 AM,2200.0,2,1.0,760.0,5.21073,"(795, 2520]"
812,https://boston.craigslist.org/gbs/apa/d/dorchester-center-affordable-studio-for/7508120486.html,Tue 12 Jul 11:02:09 PM,1500.0,1,1.0,200.0,4.34921,"(795, 2520]"
813,https://boston.craigslist.org/gbs/apa/d/dorchester-comfortable-dorchester-3br/7508112362.html,Tue 12 Jul 10:25:27 PM,2800.0,3,1.0,1100.0,2.36073,"(2520, 3300]"
814,https://boston.craigslist.org/gbs/apa/d/allston-spacious-bed-bath-apt-on-green/7508107807.html,Tue 12 Jul 10:06:08 PM,3975.0,4,1.0,1335.0,4.51673,"(3300, 5100]"
815,https://boston.craigslist.org/gbs/apa/d/brookline-2br-1ba-apt-private-parking/7508105479.html,Tue 12 Jul 09:56:50 PM,3200.0,2,1.0,731.0,3.76293,"(2520, 3300]"
816,https://boston.craigslist.org/gbs/apa/d/boston-beautiful-south-boston-bed-no-fee/7508079432.html,Tue 12 Jul 08:25:17 PM,2964.0,1,1.0,637.0,0.61877,"(2520, 3300]"
818,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-lovely-convenient-vintage/7508066700.html,Tue 12 Jul 07:46:45 PM,3201.0,3,1.0,950.0,4.10835,"(2520, 3300]"
819,https://boston.craigslist.org/gbs/apa/d/allston-1-allston-large-pet-friendly/7508036317.html,Tue 12 Jul 06:21:21 PM,3800.0,4,1.0,1300.0,4.36101,"(3300, 5100]"
820,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-granite-stainless-d/7508015587.html,Tue 12 Jul 05:29:30 PM,2795.0,1,1.0,700.0,4.13387,"(2520, 3300]"
821,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-sunny-large-bedrooms/7508014747.html,Tue 12 Jul 05:27:31 PM,4195.0,3,1.0,1100.0,3.55393,"(3300, 5100]"
822,https://boston.craigslist.org/gbs/apa/d/somerville-c-modern-landers-st/7508013247.html,Tue 12 Jul 05:24:06 PM,3000.0,2,1.0,900.0,3.96271,"(2520, 3300]"
823,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-huge-bed-bath-central/7508012833.html,Tue 12 Jul 05:23:10 PM,3495.0,2,2.0,1055.0,4.13387,"(3300, 5100]"
824,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-modern-open-floor/7508009866.html,Tue 12 Jul 05:16:02 PM,2795.0,1,1.0,734.0,4.13387,"(2520, 3300]"
825,https://boston.craigslist.org/gbs/apa/d/boston-easy-to-hbs-16-elmer-st/7508007907.html,Tue 12 Jul 05:11:35 PM,4450.0,3,2.0,1200.0,3.84666,"(3300, 5100]"
826,https://boston.craigslist.org/gbs/apa/d/boston-july-august-pet-friendly-1bed/7508003908.html,Tue 12 Jul 05:02:42 PM,3270.0,1,1.0,500.0,1.2794,"(2520, 3300]"
827,https://boston.craigslist.org/gbs/apa/d/somerville-good-quality-apt-10/7507999386.html,Tue 12 Jul 04:52:33 PM,2500.0,2,1.0,1000.0,5.25491,"(795, 2520]"
831,https://boston.craigslist.org/gbs/apa/d/newtonville-studio-apartment-with-all/7507930093.html,Tue 12 Jul 02:27:19 PM,1400.0,0,1.0,250.0,8.38641,"(795, 2520]"
833,https://boston.craigslist.org/gbs/apa/d/boston-tasty-two-bed-in-the-south-end/7507916232.html,Tue 12 Jul 02:00:30 PM,4500.0,2,1.5,900.0,1.67254,"(3300, 5100]"
835,https://boston.craigslist.org/gbs/apa/d/roslindale-massive-2bd-1bth-top-floor/7507909224.html,Tue 12 Jul 01:47:04 PM,2500.0,2,1.0,1199.0,6.33354,"(795, 2520]"
836,https://boston.craigslist.org/gbs/apa/d/boston-nice/7507896874.html,Tue 12 Jul 01:22:44 PM,3900.0,2,1.0,850.0,1.67254,"(3300, 5100]"
837,https://boston.craigslist.org/gbs/apa/d/boston-gorgeous-on-commonwealth-by/7507892005.html,Tue 12 Jul 01:13:13 PM,2950.0,1,1.0,500.0,1.91186,"(2520, 3300]"
838,https://boston.craigslist.org/gbs/apa/d/boston-great-fenway-location-close-to/7507891248.html,Tue 12 Jul 01:11:46 PM,2400.0,1,1.0,500.0,2.60029,"(795, 2520]"
839,https://boston.craigslist.org/gbs/apa/d/boston-fancy-studio-with-charm/7507890298.html,Tue 12 Jul 01:09:53 PM,2300.0,0,1.0,365.0,2.61891,"(795, 2520]"
840,https://boston.craigslist.org/gbs/apa/d/boston-stellar/7507889759.html,Tue 12 Jul 01:08:48 PM,3250.0,2,1.0,750.0,2.61891,"(2520, 3300]"
841,https://boston.craigslist.org/gbs/apa/d/boston-bed-with-livingroom-very-nice/7507888605.html,Tue 12 Jul 01:06:47 PM,3450.0,2,1.0,750.0,2.61891,"(3300, 5100]"
842,https://boston.craigslist.org/gbs/apa/d/boston-bed-with-livingroom-all-updated/7507887953.html,Tue 12 Jul 01:05:40 PM,3450.0,2,1.0,750.0,2.61891,"(3300, 5100]"
843,https://boston.craigslist.org/gbs/apa/d/boston-remarkable-bd-in-beacon-hill-so/7507887148.html,Tue 12 Jul 01:04:17 PM,3800.0,2,1.0,800.0,1.69234,"(3300, 5100]"
844,https://boston.craigslist.org/gbs/apa/d/boston-pet-friendly-apartment-next-to/7507886144.html,Tue 12 Jul 01:02:23 PM,2900.0,1,1.0,700.0,1.69234,"(2520, 3300]"
845,https://boston.craigslist.org/gbs/apa/d/boston-pet-friendly-unit-on-beautiful/7507885411.html,Tue 12 Jul 01:01:07 PM,4200.0,2,1.0,800.0,1.69129,"(3300, 5100]"
846,https://boston.craigslist.org/gbs/apa/d/boston-not-to-be-missed/7507881172.html,Tue 12 Jul 12:52:51 PM,3500.0,1,1.0,750.0,2.37962,"(3300, 5100]"
847,https://boston.craigslist.org/gbs/apa/d/boston-back-bay-central/7507881047.html,Tue 12 Jul 12:52:35 PM,1975.0,0,1.0,350.0,1.88895,"(795, 2520]"
848,https://boston.craigslist.org/gbs/apa/d/boston-gorgeous-and-furnished-in-the/7507880274.html,Tue 12 Jul 12:50:58 PM,4500.0,1,1.0,750.0,1.37707,"(3300, 5100]"
849,https://boston.craigslist.org/gbs/apa/d/boston-2nd-floor-front-facing-on-newbury/7507879214.html,Tue 12 Jul 12:48:54 PM,2650.0,1,1.0,450.0,1.94088,"(2520, 3300]"
850,https://boston.craigslist.org/gbs/apa/d/boston-jump-for-joy-street/7507878172.html,Tue 12 Jul 12:46:53 PM,2375.0,1,1.0,500.0,1.50489,"(795, 2520]"
851,https://boston.craigslist.org/gbs/apa/d/boston-great-bed-on-the-hill/7507877492.html,Tue 12 Jul 12:45:37 PM,2575.0,1,1.0,500.0,1.58465,"(2520, 3300]"
852,https://boston.craigslist.org/gbs/apa/d/boston-phillips-street-bed/7507876324.html,Tue 12 Jul 12:43:21 PM,2400.0,1,1.0,500.0,1.62052,"(795, 2520]"
855,https://boston.craigslist.org/gbs/apa/d/boston-modern-bed-in-great-location/7507856528.html,Tue 12 Jul 12:06:35 PM,3000.0,1,1.0,630.0,2.27333,"(2520, 3300]"
856,https://boston.craigslist.org/gbs/apa/d/boston-brand-new/7507851132.html,Tue 12 Jul 11:56:28 AM,2850.0,1,1.0,500.0,2.71358,"(2520, 3300]"
858,https://boston.craigslist.org/gbs/apa/d/charlestown-2br-unit-close-to-sullivan/7507832871.html,Tue 12 Jul 11:18:48 AM,4289.0,2,2.0,1010.0,2.45034,"(3300, 5100]"
859,https://boston.craigslist.org/gbs/apa/d/brookline-xl-bed-hardwood-parking-mbta/7507809389.html,Tue 12 Jul 10:29:34 AM,3100.0,3,1.0,1300.0,4.03466,"(2520, 3300]"
860,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-elegant-efficient-studio/7507773617.html,Tue 12 Jul 08:51:53 AM,1900.0,1,1.0,600.0,4.20532,"(795, 2520]"
862,https://boston.craigslist.org/gbs/apa/d/cambridge-luxury-br-25-bath-near-alewife/7507769909.html,Tue 12 Jul 08:37:37 AM,3600.0,2,2.0,1400.0,5.78295,"(3300, 5100]"
863,https://boston.craigslist.org/gbs/apa/d/medford-high-end-apartment-within-steps/7507756429.html,Tue 12 Jul 07:24:22 AM,4209.0,2,2.0,1130.0,5.9793,"(3300, 5100]"
865,https://boston.craigslist.org/gbs/apa/d/dorchester-center-savinhill-urban-oasis/7507736517.html,Tue 12 Jul 02:25:18 AM,2450.0,2,1.0,600.0,3.64151,"(795, 2520]"
866,https://boston.craigslist.org/gbs/apa/d/dorchester-center-savinhill-urban-oasis/7507736390.html,Tue 12 Jul 02:23:23 AM,2450.0,2,1.0,600.0,3.64151,"(795, 2520]"
867,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-1no-fee-specious-br-in/7507710525.html,Mon 11 Jul 11:09:27 PM,2300.0,2,1.0,975.0,4.62473,"(795, 2520]"
869,https://boston.craigslist.org/gbs/apa/d/cambridge-beautiful-1bd-1ba-center-of/7507700724.html,Mon 11 Jul 10:24:16 PM,2865.0,1,1.0,575.0,2.52612,"(2520, 3300]"
870,https://boston.craigslist.org/gbs/apa/d/medford-br-980ft2-furnished-entire/7507700574.html,Mon 11 Jul 10:23:32 PM,2400.0,2,1.0,980.0,6.35714,"(795, 2520]"
871,https://boston.craigslist.org/gbs/apa/d/dorchester-fabulous-new-custom-bedroom/7507698569.html,Mon 11 Jul 10:15:23 PM,2200.0,1,1.0,900.0,2.63065,"(795, 2520]"
872,https://boston.craigslist.org/gbs/apa/d/south-boston-chic-south-boston-bedroom/7507685141.html,Mon 11 Jul 09:25:03 PM,4895.0,3,1.5,1060.0,1.00467,"(3300, 5100]"
873,https://boston.craigslist.org/gbs/apa/d/brookline-brookline-br-ba-parking-heat/7507668516.html,Mon 11 Jul 08:31:31 PM,3300.0,2,2.0,956.0,4.60226,"(2520, 3300]"
874,https://boston.craigslist.org/gbs/apa/d/boston-charming-brand-new-south-end/7507666183.html,Mon 11 Jul 08:24:18 PM,2175.0,0,1.0,249.0,1.94387,"(795, 2520]"
875,https://boston.craigslist.org/gbs/apa/d/boston-cozy-brand-new-south-end-micro/7507664131.html,Mon 11 Jul 08:18:25 PM,1975.0,0,1.0,257.0,1.94387,"(795, 2520]"
876,https://boston.craigslist.org/gbs/apa/d/south-boston-wow-full-service-luxury/7507664107.html,Mon 11 Jul 08:18:19 PM,2761.0,1,1.0,656.0,0.7931,"(2520, 3300]"
877,https://boston.craigslist.org/gbs/apa/d/roxbury-crossing-bright-mission-hill/7507661126.html,Mon 11 Jul 08:09:27 PM,1950.0,0,1.0,325.0,3.01079,"(795, 2520]"
878,https://boston.craigslist.org/gbs/apa/d/cambridge-great-bedroom-unit-from-1/7507656708.html,Mon 11 Jul 07:57:02 PM,3150.0,2,1.0,830.0,2.93131,"(2520, 3300]"
879,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-furnished-1br-in/7507656551.html,Mon 11 Jul 07:56:34 PM,1095.0,1,2.0,1000.0,2.92336,"(795, 2520]"
880,https://boston.craigslist.org/gbs/apa/d/charlestown-brick-hdwd-skyline-ss-gran/7507599962.html,Mon 11 Jul 05:31:38 PM,3000.0,2,1.0,1000.0,2.88734,"(2520, 3300]"
881,https://boston.craigslist.org/gbs/apa/d/roxbury-crossing-bed-bath-parking-in/7507563444.html,Mon 11 Jul 04:12:59 PM,3150.0,2,1.0,1100.0,3.2666,"(2520, 3300]"
882,https://boston.craigslist.org/gbs/apa/d/east-boston-two-bedroom-two-bath/7507562641.html,Mon 11 Jul 04:11:23 PM,4500.0,2,2.0,1100.0,2.58421,"(3300, 5100]"
885,https://boston.craigslist.org/gbs/apa/d/cambridge-sun-filled-renovated-condo/7507460488.html,Mon 11 Jul 12:58:08 PM,3000.0,2,1.0,911.0,2.59323,"(2520, 3300]"
886,https://boston.craigslist.org/gbs/apa/d/somerville-somerville-cambridge-inman/7507407626.html,Mon 11 Jul 11:21:10 AM,1850.0,1,1.0,950.0,3.97625,"(795, 2520]"
888,https://boston.craigslist.org/gbs/apa/d/brighton-1st-floor-of-house-heat-hot/7507366451.html,Mon 11 Jul 09:54:42 AM,1700.0,1,1.0,600.0,5.27156,"(795, 2520]"
889,https://boston.craigslist.org/gbs/apa/d/belmont-below-market-cost-spacial-rooms/7507331049.html,Mon 11 Jul 07:59:51 AM,2250.0,2,2.0,1100.0,7.12434,"(795, 2520]"
890,https://boston.craigslist.org/gbs/apa/d/dorchester-spacious-1400-sf-savin-hill/7507330426.html,Mon 11 Jul 07:56:24 AM,3400.0,3,2.0,1400.0,2.42012,"(3300, 5100]"
891,https://boston.craigslist.org/gbs/apa/d/brookline-village-available-september/7507318843.html,Mon 11 Jul 06:23:11 AM,3500.0,2,1.0,960.0,3.75209,"(3300, 5100]"
892,https://boston.craigslist.org/gbs/apa/d/dorchester-center-savinhill-urban-oasis/7507292667.html,Mon 11 Jul 12:17:39 AM,2500.0,2,1.0,600.0,3.64151,"(795, 2520]"
894,https://boston.craigslist.org/gbs/apa/d/arlington-magazine-cover-very-open/7507266146.html,Sun 10 Jul 09:59:04 PM,2350.0,2,2.0,1100.0,7.13457,"(795, 2520]"
895,https://boston.craigslist.org/gbs/apa/d/dorchester-14-rosseter-st/7507251445.html,Sun 10 Jul 09:01:27 PM,2600.0,3,1.0,1250.0,3.26394,"(2520, 3300]"
896,https://boston.craigslist.org/gbs/apa/d/everett-apartment-for-rent/7507224055.html,Sun 10 Jul 07:27:03 PM,2500.0,2,1.0,950.0,4.58093,"(795, 2520]"
897,https://boston.craigslist.org/gbs/apa/d/somerville-be-1st-to-live-here-full/7507191525.html,Sun 10 Jul 05:46:54 PM,2736.0,0,1.0,521.0,5.51567,"(2520, 3300]"
898,https://boston.craigslist.org/gbs/apa/d/somerville-impressive-new-luixury-2bd/7507183305.html,Sun 10 Jul 05:23:37 PM,4060.0,2,2.0,1100.0,5.51567,"(3300, 5100]"
899,https://boston.craigslist.org/gbs/apa/d/boston-furnished-south-end-studio-no/7507164083.html,Sun 10 Jul 04:31:22 PM,2900.0,0,1.0,529.0,1.25548,"(2520, 3300]"
900,https://boston.craigslist.org/gbs/apa/d/cambridge-spacious-3br-parking-d-in/7507155747.html,Sun 10 Jul 04:09:04 PM,3500.0,3,1.0,1400.0,6.11593,"(3300, 5100]"
901,https://boston.craigslist.org/gbs/apa/d/medford-bedroom-bath/7507069942.html,Sun 10 Jul 12:35:11 PM,2300.0,2,2.0,950.0,5.9793,"(795, 2520]"
902,https://boston.craigslist.org/gbs/apa/d/cambridge-beautiful-modern-cambridge/7507055713.html,Sun 10 Jul 11:59:11 AM,2500.0,0,1.0,392.0,3.64317,"(795, 2520]"
905,https://boston.craigslist.org/gbs/apa/d/somerville-rooms-to-share-bed-apartment/7506941826.html,Sat 09 Jul 10:38:06 PM,950.0,4,2.0,1400.0,4.97946,"(795, 2520]"
907,https://boston.craigslist.org/gbs/apa/d/boston-gorgeous-luxury-br-apt-in/7506881284.html,Sat 09 Jul 06:45:23 PM,4500.0,2,1.5,1426.0,2.05987,"(3300, 5100]"
908,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-sept1-brand-new-4b/7506775005.html,Sat 09 Jul 02:29:44 PM,4800.0,4,2.0,1400.0,3.58473,"(3300, 5100]"
909,https://boston.craigslist.org/gbs/apa/d/somerville-wow-spectacular-stylish-1bed/7506773005.html,Sat 09 Jul 02:25:31 PM,3113.0,1,1.0,723.0,4.01651,"(2520, 3300]"
910,https://boston.craigslist.org/gbs/apa/d/chestnut-hill-large-bedroom/7506750234.html,Sat 09 Jul 01:39:16 PM,1575.0,1,1.0,635.0,6.96892,"(795, 2520]"
912,https://boston.craigslist.org/gbs/apa/d/boston-pet-friendly-private-yard-bed/7506730107.html,Sat 09 Jul 12:58:34 PM,4000.0,2,2.0,950.0,0.72757,"(3300, 5100]"
913,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-spacious-br-15-ba-nr/7506713295.html,Sat 09 Jul 12:24:34 PM,4465.0,3,1.5,882.0,4.7125,"(3300, 5100]"
914,https://boston.craigslist.org/gbs/apa/d/cambridge-walk-to-redlineno-fee/7506676618.html,Sat 09 Jul 11:09:25 AM,1700.0,2,1.0,870.0,6.39364,"(795, 2520]"
916,https://boston.craigslist.org/gbs/apa/d/malden-bedroom-apartment/7506648007.html,Sat 09 Jul 10:01:30 AM,3000.0,3,1.0,1200.0,6.1131,"(2520, 3300]"
917,https://boston.craigslist.org/gbs/apa/d/somerville-davis-square/7506589271.html,Sat 09 Jul 02:46:11 AM,1850.0,1,1.0,450.0,5.55887,"(795, 2520]"
918,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-gorgeous-victorian-top/7506530277.html,Fri 08 Jul 09:01:48 PM,2100.0,2,1.0,800.0,4.10835,"(795, 2520]"
919,https://boston.craigslist.org/gbs/apa/d/cambridge-phenomenol-new-1bd-d-gym-pool/7506529026.html,Fri 08 Jul 08:57:38 PM,2988.0,1,1.0,723.0,5.66194,"(2520, 3300]"
920,https://boston.craigslist.org/gbs/apa/d/cambridge-cute-classy-cambridge-luxury/7506525040.html,Fri 08 Jul 08:45:22 PM,2512.0,0,1.0,530.0,5.66194,"(795, 2520]"
921,https://boston.craigslist.org/gbs/apa/d/cambridge-cute-close-to-subway-2bd-2bh/7506523133.html,Fri 08 Jul 08:39:25 PM,3704.0,2,2.0,1000.0,5.66194,"(3300, 5100]"
922,https://boston.craigslist.org/gbs/apa/d/brookline-village-large-bed-with-den-on/7506499315.html,Fri 08 Jul 07:30:03 PM,2450.0,1,1.0,700.0,3.5727,"(795, 2520]"
923,https://boston.craigslist.org/gbs/apa/d/brookline-very-spacious-studio-alcove/7506497281.html,Fri 08 Jul 07:24:28 PM,1725.0,0,1.0,500.0,4.73327,"(795, 2520]"
924,https://boston.craigslist.org/gbs/apa/d/boston-sunny-high-floor-studio-on-15th/7506470831.html,Fri 08 Jul 06:15:25 PM,2175.0,1,1.0,550.0,1.71,"(795, 2520]"
925,https://boston.craigslist.org/gbs/apa/d/boston-modern-bed-in-south-end-no-fee/7506462989.html,Fri 08 Jul 05:57:26 PM,3345.0,3,2.0,551.0,1.07829,"(3300, 5100]"
928,https://boston.craigslist.org/gbs/apa/d/boston-south-end-bed-balcony-no-fee/7506428827.html,Fri 08 Jul 04:43:25 PM,3472.0,2,2.0,550.0,1.58915,"(3300, 5100]"
929,https://boston.craigslist.org/gbs/apa/d/watertown-beautiful-watertown-condo-no/7506428585.html,Fri 08 Jul 04:42:54 PM,3300.0,4,1.0,1320.0,7.02573,"(2520, 3300]"
930,https://boston.craigslist.org/gbs/apa/d/boston-seaport-studio-apartment-no-fee/7506424506.html,Fri 08 Jul 04:34:09 PM,3054.0,0,1.0,491.0,0.29013,"(2520, 3300]"
932,https://boston.craigslist.org/gbs/apa/d/somerville-chic-top-floor-somerville-15/7506355504.html,Fri 08 Jul 02:19:43 PM,2750.0,1,1.0,580.0,4.25884,"(2520, 3300]"
933,https://boston.craigslist.org/gbs/apa/d/somerville-spacious-somerville-bedroom/7506354186.html,Fri 08 Jul 02:17:17 PM,2525.0,1,1.0,580.0,4.25884,"(2520, 3300]"
934,https://boston.craigslist.org/gbs/apa/d/boston-waterfront-lovers-dream-indoor/7506264628.html,Fri 08 Jul 11:34:47 AM,4555.0,2,2.0,1065.0,0.9409,"(3300, 5100]"
935,https://boston.craigslist.org/gbs/apa/d/south-boston-wow-exotic-new-luxury-walk/7506264180.html,Fri 08 Jul 11:33:55 AM,2459.0,0,1.0,505.0,0.7931,"(795, 2520]"
936,https://boston.craigslist.org/gbs/apa/d/boston-gorgeous-bed-bath-rental-in/7506249558.html,Fri 08 Jul 11:05:39 AM,4200.0,3,2.0,939.0,0.84463,"(3300, 5100]"
937,https://boston.craigslist.org/gbs/apa/d/boston-gorgeous-views-from-this-south/7506246243.html,Fri 08 Jul 10:59:53 AM,3000.0,1,1.0,632.0,0.85246,"(2520, 3300]"
938,https://boston.craigslist.org/gbs/apa/d/boston-luxury-12-bedroom-apartments-in/7506231535.html,Fri 08 Jul 10:28:45 AM,3500.0,1,1.0,760.0,0.29013,"(3300, 5100]"
940,https://boston.craigslist.org/gbs/apa/d/arlington-so-cute-close-to-cambridge/7506228549.html,Fri 08 Jul 10:21:58 AM,3808.0,2,2.0,1059.0,7.73989,"(3300, 5100]"
941,https://boston.craigslist.org/gbs/apa/d/charlestown-luxury-bedroom-in/7506225128.html,Fri 08 Jul 10:14:48 AM,4270.0,2,2.0,1122.0,2.45034,"(3300, 5100]"
942,https://boston.craigslist.org/gbs/apa/d/boston-fully-furnished-move-in-ready/7506195902.html,Fri 08 Jul 08:57:45 AM,2375.0,0,1.0,393.0,2.28837,"(795, 2520]"
943,https://boston.craigslist.org/gbs/apa/d/medford-so-cute-close-to-subway-2bed/7506195770.html,Fri 08 Jul 08:57:22 AM,3770.0,2,2.0,1166.0,5.9793,"(3300, 5100]"
946,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee2br-2bathcentral-ac-d/7506122006.html,Thu 07 Jul 10:53:10 PM,3500.0,2,2.0,1000.0,2.68192,"(3300, 5100]"
